,Amount,Days_in_Quarter__c,ExpectedRevenue,FiscalQuarter,HasOpportunityLineItem,InvoiceTotalIncludingVATFreight__c,IsClosed,LineItemCount__c,NEW_Total_ACV__c,OwnerId,Probability,Spigit_Rep_Assesment__c,StageName
2219,44100.0,68,44100.0,4,True,44100.0,True,1,0.0,40,100,0,0
241,7500.0,57,7500.0,1,True,7500.0,True,1,0.0,32,100,0,0
1996,175000.0,90,0.0,1,True,175000.0,True,2,25000.0,35,0,0,1
1754,90000.0,37,0.0,1,True,90000.0,True,1,0.0,44,0,0,0
1087,30000.0,19,0.0,2,True,30000.0,True,1,0.0,32,0,0,0
807,60000.0,92,0.0,3,True,60000.0,True,1,0.0,32,0,0,0
183,2500.0,28,2500.0,1,True,2500.0,True,1,0.0,32,100,0,0
3783,65000.0,58,0.0,1,True,65000.0,True,2,65000.0,35,0,0,1
563,1950.0,91,1950.0,2,True,1950.0,True,1,1950.0,39,100,0,0
1190,77561.75423842318,27,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
282,169500.0,40,169500.0,4,True,169500.0,True,1,0.0,32,100,0,0
2906,98400.0,82,98400.0,3,True,98400.0,True,2,14400.0,45,100,0,0
1148,77561.75423842318,85,32169.890166191497,2,False,0.0,True,0,0.0,46,0,0,0
187,15000.0,85,15000.0,1,True,15000.0,True,1,0.0,32,100,0,0
2283,550000.0,61,0.0,3,True,550000.0,True,2,50000.0,35,0,0,1
911,25000.0,62,0.0,3,True,25000.0,True,1,0.0,32,0,0,0
140,399.0,65,399.0,2,True,399.0,True,1,399.0,2,100,0,0
3780,25000.0,74,25000.0,3,True,25000.0,True,2,25000.0,35,100,0,0
1816,142500.0,90,142500.0,2,True,142500.0,True,1,0.0,35,100,0,0
1193,25000.0,39,0.0,1,True,25000.0,True,1,0.0,32,0,0,0
486,52000.0,62,0.0,2,True,52000.0,True,1,0.0,32,0,0,0
1259,7500.0,91,0.0,1,True,7500.0,True,1,7500.0,32,0,0,0
3982,25000.0,90,0.0,1,True,25000.0,True,1,25000.0,76,0,0,1
652,42000.0,23,42000.0,3,True,42000.0,True,1,0.0,46,100,1,0
1337,77561.75423842318,38,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
2968,200350.0,83,0.0,4,True,200350.0,True,1,0.0,37,0,0,1
393,37440.0,82,0.0,3,True,37440.0,True,1,0.0,32,0,0,0
1745,20000.0,66,0.0,3,True,20000.0,True,1,0.0,32,0,0,0
1831,30000.0,89,0.0,3,True,30000.0,True,1,0.0,32,0,0,1
2162,263000.0,25,0.0,2,True,263000.0,True,2,110000.0,44,0,0,0
1675,70699.0,64,70699.0,4,True,70699.0,True,1,0.0,35,100,0,0
2741,30000.0,14,0.0,4,True,30000.0,True,2,30000.0,6,0,0,0
2993,50000.0,42,0.0,1,True,50000.0,True,2,20000.0,51,0,0,0
2673,151000.0,65,0.0,4,True,151000.0,True,1,0.0,40,0,0,0
464,13500.0,56,13500.0,1,True,13500.0,True,1,0.0,32,100,1,0
1292,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
1017,25000.0,92,0.0,3,True,25000.0,True,1,0.0,32,0,0,0
622,150000.0,68,150000.0,2,True,150000.0,True,1,0.0,32,100,1,0
708,37740.0,45,0.0,1,True,37740.0,True,1,0.0,32,0,0,0
3541,1330.29,70,1330.29,2,True,1330.29,True,1,1330.29,44,100,0,0
3338,45000.0,91,0.0,2,True,45000.0,True,1,45000.0,37,0,0,0
2865,570000.0,31,0.0,3,True,570000.0,True,1,0.0,64,0,1,1
1326,49000.0,90,0.0,2,True,49000.0,True,1,0.0,32,0,0,0
3141,77561.75423842318,90,32169.890166191497,1,False,0.0,True,0,0.0,39,0,0,0
340,95000.0,92,95000.0,4,True,95000.0,True,1,0.0,39,100,0,0
2868,800.0,92,0.0,3,True,800.0,True,1,800.0,67,0,0,1
1197,300000.0,68,300000.0,2,True,300000.0,True,1,0.0,32,100,0,0
202,394000.0,85,394000.0,2,True,394000.0,True,1,0.0,32,100,0,0
3074,60000.0,29,0.0,3,True,60000.0,True,2,20000.0,52,0,0,0
1456,10000.0,91,10000.0,3,True,10000.0,True,1,0.0,32,100,0,0
1163,200000.0,90,0.0,1,True,200000.0,True,1,0.0,35,0,0,1
3343,40000.0,90,0.0,1,True,40000.0,True,1,40000.0,45,0,0,1
375,50000.0,78,50000.0,4,True,50000.0,True,1,0.0,32,100,0,0
1755,15000.0,58,0.0,1,True,15000.0,True,1,15000.0,40,0,0,0
3610,75000.0,90,0.0,1,True,75000.0,True,2,75000.0,40,0,0,1
1656,50000.0,90,0.0,1,True,50000.0,True,1,0.0,17,0,0,1
2107,50000.0,91,0.0,2,True,50000.0,True,1,0.0,35,0,0,1
314,25000.0,79,25000.0,3,True,25000.0,True,1,0.0,32,100,0,0
2639,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,35,0,0,1
2216,80000.0,92,0.0,4,True,80000.0,True,1,0.0,32,0,0,1
2261,84500.0,25,0.0,3,True,84500.0,True,1,0.0,66,0,0,1
2581,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,41,0,0,0
1784,20400.0,92,20400.0,4,True,20400.0,True,1,20400.0,43,100,0,0
3972,120000.0,90,0.0,1,True,120000.0,True,1,120000.0,76,0,0,0
1208,400000.0,88,0.0,2,True,400000.0,True,1,400000.0,35,0,0,0
2602,90000.0,8,0.0,2,True,90000.0,True,2,20000.0,52,0,0,0
1959,10000.0,45,10000.0,3,True,10000.0,True,1,0.0,44,100,0,0
1822,49000.0,31,0.0,4,True,49000.0,True,1,0.0,43,0,0,0
137,399.0,42,399.0,4,True,399.0,True,1,399.0,2,100,0,0
3279,25000.0,13,0.0,2,True,25000.0,True,1,24931.69,41,0,0,1
1260,106000.0,22,106000.0,3,True,106000.0,True,1,0.0,43,100,0,0
2704,85000.0,73,0.0,3,True,85000.0,True,2,85000.0,40,0,0,1
573,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
3293,15000.0,86,15000.0,1,True,15000.0,True,1,15000.0,35,100,0,0
592,173000.0,50,0.0,4,True,173000.0,True,1,0.0,41,0,0,0
4026,50000.0,1,0.0,2,True,50000.0,True,2,50000.0,44,0,0,1
2396,65000.0,64,0.0,1,True,65000.0,True,1,65000.0,40,0,0,0
1852,77561.75423842318,17,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
1989,100000.0,90,0.0,1,True,100000.0,True,1,0.0,35,0,0,1
2135,100000.0,40,0.0,3,True,100000.0,True,1,0.0,42,0,0,0
2546,35000.0,61,35000.0,2,True,35000.0,True,1,0.0,41,100,0,0
371,40000.0,62,0.0,2,True,40000.0,True,1,0.0,32,0,0,0
1877,65000.0,90,65000.0,3,True,65000.0,True,1,0.0,55,100,0,0
529,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,39,0,0,0
2234,3000.0,68,3000.0,4,True,3000.0,True,1,3000.0,44,100,0,0
2179,50400.0,72,50400.0,4,True,50400.0,True,1,0.0,32,100,0,0
4005,179.0,1,0.0,1,True,179.0,True,1,179.0,24,0,0,0
578,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
1367,77561.75423842318,47,32169.890166191497,3,False,0.0,True,0,0.0,32,100,0,0
2987,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,58,0,0,1
2939,55000.0,15,0.0,2,True,55000.0,True,2,15000.0,6,0,0,0
599,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,39,0,0,0
2735,25000.0,84,0.0,2,True,25000.0,True,1,0.0,42,0,0,0
3485,199000.0,61,0.0,4,True,199000.0,True,2,199000.0,64,0,0,1
3314,24000.0,30,0.0,1,True,24000.0,True,1,24000.0,40,0,0,1
1841,25000.0,76,0.0,4,True,25000.0,True,1,25000.0,35,0,0,1
2555,50000.0,90,0.0,1,True,50000.0,True,2,25000.0,40,0,0,0
1967,15000.0,14,0.0,4,True,15000.0,True,1,15000.0,40,0,0,0
2014,49250.0,60,49250.0,4,True,49250.0,True,2,19250.0,54,100,0,0
739,15000.0,43,15000.0,4,True,15000.0,True,1,0.0,32,100,1,0
1555,180000.0,91,180000.0,4,True,180000.0,True,1,180000.0,32,100,0,0
3866,100000.0,80,0.0,4,True,100000.0,True,1,100000.0,44,0,0,1
2920,35000.0,8,0.0,4,True,35000.0,True,1,35000.0,52,0,0,1
2969,230350.0,92,230350.0,3,True,230350.0,True,1,0.0,37,100,0,0
2332,68000.0,85,68000.0,4,True,68000.0,True,1,22666.67,37,100,0,0
2853,1833.0,22,1833.0,3,True,1833.0,True,1,1833.0,32,100,0,0
2624,75000.0,90,0.0,1,True,75000.0,True,2,75000.0,35,0,0,1
2914,35000.0,77,0.0,1,True,35000.0,True,2,15000.0,51,0,0,0
2610,38081.0,88,38081.0,2,True,38081.0,True,1,0.0,54,100,0,0
1358,77561.75423842318,90,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
1954,25000.0,47,0.0,4,True,25000.0,True,1,0.0,41,0,0,0
1653,25000.0,61,0.0,2,True,25000.0,True,1,0.0,39,0,0,1
3903,75000.0,87,0.0,3,True,75000.0,True,2,75000.0,44,0,0,1
2305,3240.0,74,3240.0,4,True,3240.0,True,1,3240.0,39,100,0,0
1903,77561.75423842318,90,32169.890166191497,4,False,0.0,True,0,0.0,53,0,0,0
668,49800.0,79,49800.0,3,True,49800.0,True,1,0.0,32,100,0,0
237,7500.0,45,7500.0,2,True,7500.0,True,1,0.0,32,100,0,0
1793,77561.75423842318,75,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,0
638,30000.0,9,30000.0,3,True,30000.0,True,1,0.0,32,100,1,0
1774,77561.75423842318,71,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
2193,64000.0,31,0.0,3,True,64000.0,True,2,15000.0,66,0,0,1
3064,25000.0,92,0.0,4,True,25000.0,True,1,0.0,43,0,0,1
2250,60000.0,89,0.0,1,True,60000.0,True,1,0.0,51,0,0,0
2300,100000.0,29,0.0,1,True,100000.0,True,1,0.0,41,0,0,0
3547,85000.0,92,0.0,4,True,85000.0,True,1,85000.0,64,0,0,1
1892,62500.0,59,0.0,1,True,62500.0,True,1,0.0,44,0,0,0
1767,225000.0,62,0.0,3,True,225000.0,True,2,25000.0,32,0,0,0
2994,25000.0,24,0.0,4,True,25000.0,True,1,25000.0,68,0,0,1
205,65000.0,84,0.0,2,True,65000.0,True,1,0.0,39,0,0,0
2917,35000.0,79,35000.0,3,True,35000.0,True,2,10000.0,40,100,0,0
2564,80000.0,91,0.0,2,True,80000.0,True,2,30000.0,42,0,0,0
2194,50000.0,84,0.0,2,True,50000.0,True,1,50000.0,67,0,0,1
2601,34680.0,70,0.0,1,True,34680.0,True,1,34680.0,18,0,0,0
441,39000.0,92,0.0,3,True,39000.0,True,1,0.0,32,0,0,0
3127,85000.0,77,85000.0,1,True,85000.0,True,3,85000.0,42,100,0,0
1451,77561.75423842318,90,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,0
1041,50000.0,81,0.0,3,True,50000.0,True,2,25000.0,41,0,0,0
825,30000.0,29,0.0,3,True,30000.0,True,1,0.0,32,0,0,0
594,100000.0,66,100000.0,2,True,100000.0,True,1,0.0,32,100,0,0
1151,77561.75423842318,85,32169.890166191497,2,False,0.0,True,0,0.0,46,0,0,0
491,25000.0,32,25000.0,2,True,25000.0,True,1,0.0,32,100,0,0
2023,25000.0,30,0.0,2,True,25000.0,True,1,25000.0,40,0,0,0
3608,144000.0,73,144000.0,3,True,144000.0,True,4,144000.0,41,100,0,0
1489,62400.0,92,62400.0,4,True,62400.0,True,1,0.0,39,100,0,0
1505,20000.0,77,20000.0,4,True,20000.0,True,1,0.0,39,100,0,0
3257,156000.0,86,156000.0,3,True,156000.0,True,1,116919.92,67,100,0,0
2275,77561.75423842318,73,32169.890166191497,4,False,0.0,True,0,0.0,54,0,0,1
3774,10000.0,80,0.0,4,True,10000.0,True,1,10000.0,72,0,0,1
3957,59000.0,90,0.0,1,True,59000.0,True,1,59000.0,35,0,0,1
1682,50000.0,91,0.0,2,True,50000.0,True,1,0.0,32,0,0,0
1166,97892.0,91,0.0,2,True,97892.0,True,1,0.0,35,0,1,0
210,25000.0,31,25000.0,4,True,25000.0,True,1,0.0,32,100,0,0
206,65000.0,75,0.0,2,True,65000.0,True,1,0.0,32,0,0,1
790,108500.0,89,108500.0,1,True,108500.0,True,1,0.0,32,100,0,0
1591,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
3896,40000.0,31,0.0,1,True,40000.0,True,1,40000.0,44,0,0,1
1049,16700.0,40,0.0,4,True,16700.0,True,1,0.0,64,0,0,0
1592,18750.0,6,18750.0,1,True,18750.0,True,1,0.0,32,100,0,0
3654,8000.0,10,8000.0,4,True,8000.0,True,1,8000.0,64,100,0,0
2881,50000.0,90,0.0,1,True,50000.0,True,2,50000.0,54,0,0,1
2651,39000.0,91,0.0,4,True,39000.0,True,1,39000.0,37,0,0,0
2491,130913.0,57,130913.0,1,True,130913.0,True,2,130913.0,37,100,1,0
937,25300.0,90,25300.0,1,True,25300.0,True,1,0.0,32,100,0,0
1667,568600.0,92,568600.0,4,True,568600.0,True,1,568600.0,43,100,1,0
784,100000.0,61,0.0,4,True,100000.0,True,1,0.0,32,0,0,0
2109,25000.0,50,0.0,4,True,25000.0,True,1,0.0,32,0,0,0
1594,7000.0,75,7000.0,4,True,7000.0,True,1,7000.0,32,100,0,0
3689,4333.0,81,4333.0,3,True,4333.0,True,1,4333.0,41,100,0,0
987,49000.0,61,0.0,2,True,49000.0,True,1,0.0,43,0,0,0
1983,130000.0,90,0.0,3,True,130000.0,True,2,50000.0,32,0,0,0
2689,40000.0,91,0.0,2,True,40000.0,True,2,10000.0,6,0,0,0
3129,61580.0,57,61580.0,4,True,61580.0,True,1,0.0,35,100,0,0
2733,100000.0,92,0.0,4,True,100000.0,True,2,25000.0,32,0,0,1
973,311000.0,49,0.0,1,True,311000.0,True,1,0.0,32,0,0,0
962,21500.0,89,21500.0,1,True,21500.0,True,1,0.0,32,100,0,0
1775,77561.75423842318,71,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
341,2000.0,22,2000.0,4,True,2000.0,True,1,0.0,32,100,0,0
3367,7000.0,30,7000.0,2,True,7000.0,True,1,7000.0,63,100,0,0
258,120000.0,76,0.0,3,True,120000.0,True,1,0.0,39,0,0,0
567,46800.0,6,0.0,3,True,46800.0,True,1,0.0,32,0,0,0
3389,299000.0,90,0.0,1,True,299000.0,True,2,299000.0,74,0,0,0
1770,130000.0,82,0.0,3,True,130000.0,True,2,30000.0,32,0,0,0
982,35000.0,49,0.0,1,True,35000.0,True,1,0.0,32,0,0,0
576,4000.0,39,0.0,4,True,4000.0,True,1,0.0,32,0,0,0
3408,60000.0,92,0.0,4,True,60000.0,True,1,60000.0,44,0,0,1
3079,60000.0,43,0.0,4,True,60000.0,True,2,20000.0,6,0,0,0
3503,50000.0,80,0.0,4,True,50000.0,True,2,50000.0,68,0,0,1
3105,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,1
1901,32400.0,30,32400.0,2,True,32400.0,True,1,0.0,39,100,0,0
230,35000.0,29,35000.0,4,True,35000.0,True,1,0.0,32,100,0,0
651,4580.0,84,4580.0,2,True,4580.0,True,1,0.0,39,100,0,0
1236,83000.0,57,0.0,4,True,83000.0,True,1,0.0,32,0,0,0
2001,196250.0,70,196250.0,3,True,196250.0,True,2,68691.83,54,100,0,0
1567,25000.0,91,0.0,2,True,25000.0,True,1,0.0,32,0,0,0
292,77561.75423842318,71,32169.890166191497,2,False,0.0,True,0,0.0,32,100,0,0
3277,50000.0,90,0.0,1,True,50000.0,True,1,50000.0,35,0,0,1
1037,63000.0,58,0.0,1,True,63000.0,True,1,0.0,43,0,0,0
2667,45000.0,91,0.0,2,True,45000.0,True,2,15000.0,18,0,0,0
3212,50000.0,47,0.0,1,True,50000.0,True,2,50000.0,41,0,0,1
2044,77561.75423842318,26,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,0
2806,50000.0,39,0.0,3,True,50000.0,True,2,50000.0,40,0,0,1
1915,50000.0,75,0.0,3,True,50000.0,True,2,25000.0,41,0,0,0
523,12000.0,91,12000.0,2,True,12000.0,True,1,0.0,32,100,0,0
753,70500.0,83,70500.0,4,True,70500.0,True,1,0.0,32,100,1,0
823,300000.0,53,0.0,1,True,300000.0,True,1,0.0,32,0,0,0
1077,40000.0,90,0.0,3,True,40000.0,True,1,0.0,32,0,0,0
890,35750.0,2,0.0,1,True,35750.0,True,1,0.0,32,0,0,0
2558,77561.75423842318,1,32169.890166191497,2,False,0.0,True,0,0.0,40,0,0,0
1529,35000.0,48,0.0,1,True,35000.0,True,1,35000.0,32,0,0,0
2463,50000.0,90,0.0,1,True,50000.0,True,2,25000.0,42,0,0,0
3297,25000.0,87,25000.0,1,True,25000.0,True,1,25000.0,54,100,0,0
1549,25000.0,44,0.0,1,True,25000.0,True,1,0.0,32,0,0,0
773,77561.75423842318,33,32169.890166191497,4,False,0.0,True,0,0.0,32,100,1,0
3560,13000.0,85,13000.0,2,True,13000.0,True,1,13000.0,54,100,0,0
2896,40000.0,92,40000.0,3,True,40000.0,True,2,15000.0,32,100,0,0
3921,5000.0,90,0.0,1,True,5000.0,True,1,5000.0,64,0,0,1
2067,150000.0,81,0.0,3,True,150000.0,True,2,50000.0,65,0,0,1
900,806500.0,84,806500.0,4,True,806500.0,True,1,806500.0,43,100,1,0
3443,75000.0,58,0.0,4,True,75000.0,True,2,75000.0,41,0,0,1
178,15000.0,38,15000.0,1,True,15000.0,True,1,0.0,32,100,0,0
2981,15000.0,65,15000.0,3,True,15000.0,True,1,15000.0,53,100,0,0
1521,174600.0,27,0.0,1,True,174600.0,True,1,0.0,32,0,0,0
1257,97000.0,91,0.0,1,True,97000.0,True,1,0.0,32,0,0,0
3494,34000.0,62,0.0,3,True,34000.0,True,1,34000.0,33,0,0,0
1167,10000.0,90,0.0,1,True,10000.0,True,1,10000.0,41,0,0,0
2525,50000.0,73,0.0,3,True,50000.0,True,2,50000.0,40,0,0,1
2356,25000.0,85,0.0,1,True,25000.0,True,1,0.0,54,0,0,1
3276,50000.0,90,0.0,1,True,50000.0,True,1,50000.0,35,0,0,1
238,7500.0,41,7500.0,1,True,7500.0,True,1,0.0,32,100,0,0
311,61000.0,74,0.0,4,True,61000.0,True,1,0.0,32,0,0,1
741,105300.0,78,0.0,4,True,105300.0,True,1,0.0,32,0,0,1
2857,77561.75423842318,78,32169.890166191497,2,False,0.0,True,0,0.0,40,0,0,1
1879,12500.0,80,0.0,1,True,12500.0,True,1,0.0,44,0,0,0
1716,304000.0,9,304000.0,2,True,304000.0,True,1,152000.0,39,100,0,0
3841,18750.0,91,0.0,2,True,18750.0,True,1,18750.0,23,0,0,0
1884,61200.0,48,61200.0,2,True,61200.0,True,1,0.0,40,100,0,0
1314,259000.0,79,259000.0,1,True,259000.0,True,2,154000.0,32,100,0,0
2339,39600.0,75,0.0,4,True,39600.0,True,1,39600.0,32,0,0,0
525,41000.0,92,0.0,4,True,41000.0,True,1,0.0,32,0,0,0
1434,137250.0,91,137250.0,4,True,137250.0,True,1,0.0,43,100,0,0
1792,50000.0,90,0.0,2,True,50000.0,True,2,25000.0,32,0,0,0
3300,199000.0,76,0.0,4,True,199000.0,True,2,199000.0,35,0,0,0
2935,25000.0,92,0.0,3,True,25000.0,True,1,25000.0,32,0,0,1
1917,60000.0,84,0.0,3,True,60000.0,True,1,0.0,39,0,0,1
2346,25000.0,80,0.0,1,True,25000.0,True,1,0.0,32,0,0,1
2293,77561.75423842318,88,32169.890166191497,3,False,0.0,True,0,0.0,44,0,0,0
2747,125000.0,32,0.0,3,True,125000.0,True,1,0.0,45,0,0,1
2810,12870.0,89,0.0,2,True,12870.0,True,1,0.0,17,0,0,0
699,15000.0,29,0.0,4,True,15000.0,True,1,0.0,32,0,0,1
4145,15000.0,62,15000.0,1,True,15000.0,True,6,15000.0,37,100,0,0
3376,15780.0,21,0.0,2,True,15780.0,True,1,15780.0,40,0,0,1
2912,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,41,0,0,0
2556,80000.0,92,0.0,3,True,80000.0,True,2,80000.0,45,0,1,1
1692,77000.0,31,0.0,4,True,77000.0,True,1,0.0,55,0,0,1
3454,274250.0,92,0.0,3,True,274250.0,True,2,274250.0,35,0,0,0
2059,258000.0,91,258000.0,2,True,258000.0,True,2,15000.0,32,100,0,0
484,383000.0,90,383000.0,2,True,383000.0,True,1,0.0,32,100,1,0
736,60000.0,77,60000.0,1,True,60000.0,True,2,25000.0,42,100,1,0
367,77561.75423842318,30,32169.890166191497,2,False,0.0,True,0,0.0,46,0,0,0
3864,232000.0,92,232000.0,4,True,232000.0,True,1,232000.0,72,100,0,0
3231,72000.0,30,0.0,2,True,72000.0,True,1,72000.0,45,0,1,0
2382,50000.0,40,0.0,2,True,50000.0,True,1,0.0,32,0,0,0
1994,77561.75423842318,81,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
502,36000.0,84,36000.0,1,True,36000.0,True,1,0.0,32,100,1,0
3667,25000.0,88,0.0,3,True,25000.0,True,1,25000.0,54,0,0,1
2125,10000.0,40,0.0,2,True,10000.0,True,1,0.0,44,0,0,0
1466,75000.0,92,75000.0,3,True,75000.0,True,1,0.0,32,100,0,0
1261,77561.75423842318,40,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
1685,222000.0,24,222000.0,2,True,222000.0,True,2,10000.0,32,100,0,0
2775,175000.0,30,0.0,4,True,175000.0,True,1,0.0,64,0,0,1
3099,191500.0,62,0.0,4,True,191500.0,True,1,191500.0,21,0,0,0
858,26700.0,63,26700.0,1,True,26700.0,True,1,0.0,32,100,0,0
2745,50000.0,76,0.0,4,True,50000.0,True,2,25000.0,35,0,0,1
1539,100000.0,28,0.0,3,True,100000.0,True,1,0.0,64,0,0,1
3421,50000.0,89,0.0,1,True,50000.0,True,1,50000.0,50,0,0,1
1556,15000.0,91,15000.0,4,True,15000.0,True,1,0.0,32,100,0,0
3492,25000.0,77,0.0,4,True,25000.0,True,1,25000.0,52,0,0,0
2502,191666.0,74,191666.0,3,True,191666.0,True,1,0.0,39,100,0,0
510,50000.0,15,0.0,4,True,50000.0,True,1,0.0,32,0,0,0
3007,89500.0,90,89500.0,1,True,89500.0,True,3,89500.0,40,100,0,0
1658,180000.0,59,180000.0,4,True,180000.0,True,1,180000.0,37,100,0,0
3373,59200.0,53,59200.0,2,True,59200.0,True,1,59200.0,45,100,0,0
1465,76650.0,92,76650.0,3,True,76650.0,True,1,76650.0,32,100,0,0
3240,77561.75423842318,90,32169.890166191497,1,False,0.0,True,0,0.0,45,0,0,1
1375,77561.75423842318,10,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
2471,50000.0,46,0.0,2,True,50000.0,True,1,0.0,44,0,0,1
2911,25000.0,43,25000.0,4,True,25000.0,True,1,25000.0,17,100,0,0
809,25000.0,62,0.0,3,True,25000.0,True,1,0.0,32,0,0,0
2898,25000.0,91,0.0,2,True,25000.0,True,1,0.0,41,0,0,0
1417,25000.0,75,0.0,3,True,25000.0,True,1,0.0,32,0,0,0
2627,60000.0,92,0.0,4,True,60000.0,True,2,10000.0,23,0,0,0
250,65000.0,86,0.0,2,True,65000.0,True,1,0.0,39,0,0,0
788,60000.0,84,60000.0,2,True,60000.0,True,1,0.0,32,100,0,0
1976,12343.0,45,12343.0,2,True,12343.0,True,2,8050.0,32,100,0,0
2550,77561.75423842318,88,32169.890166191497,4,False,0.0,True,0,0.0,41,0,0,0
2151,25000.0,31,0.0,3,True,25000.0,True,1,0.0,66,0,0,1
3356,50000.0,92,0.0,3,True,50000.0,True,1,50000.0,44,0,0,1
358,25000.0,92,25000.0,4,True,25000.0,True,1,0.0,32,100,0,0
1031,5000.0,43,5000.0,2,True,5000.0,True,1,5000.0,32,100,0,0
3069,42000.0,7,0.0,1,True,42000.0,True,2,2000.0,52,0,0,0
894,25000.0,83,0.0,3,True,25000.0,True,1,0.0,32,0,0,0
3117,97500.0,84,97500.0,4,True,97500.0,True,2,30000.0,41,100,0,0
3139,7500.0,70,7500.0,4,True,7500.0,True,1,7500.0,35,100,0,0
2711,59000.0,87,59000.0,2,True,59000.0,True,1,0.0,40,100,0,0
3096,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,33,0,0,1
1920,210000.0,3,210000.0,2,True,210000.0,True,1,0.0,39,100,0,0
916,75000.0,92,0.0,4,True,75000.0,True,1,0.0,39,0,1,0
2360,179000.0,85,179000.0,4,True,179000.0,True,1,179000.0,35,100,0,0
3384,60000.0,92,0.0,3,True,60000.0,True,1,0.0,41,0,0,0
3014,313750.0,30,313750.0,4,True,313750.0,True,2,73750.0,41,100,1,0
549,50000.0,30,0.0,2,True,50000.0,True,1,0.0,32,0,0,0
3157,71902.0,81,71902.0,4,True,71902.0,True,1,0.0,46,100,0,0
2058,1610.0,90,0.0,1,True,1610.0,True,1,0.0,46,0,0,0
3577,9000.0,92,0.0,3,True,9000.0,True,1,9000.0,64,0,0,1
2348,313729.0,91,313729.0,2,True,313729.0,True,1,0.0,35,100,0,0
927,5000.0,31,5000.0,1,True,5000.0,True,1,0.0,32,100,0,0
2055,77561.75423842318,61,32169.890166191497,3,False,0.0,True,0,0.0,32,0,0,0
2208,866400.0,91,0.0,2,True,866400.0,True,1,866400.0,69,0,0,1
754,90000.0,92,0.0,4,True,90000.0,True,1,90000.0,32,0,0,0
623,10000.0,30,0.0,3,True,10000.0,True,1,0.0,32,0,0,0
3156,71902.0,77,0.0,4,True,71902.0,True,1,0.0,35,0,1,1
1777,600000.0,85,0.0,2,True,600000.0,True,2,100000.0,35,0,0,0
1960,77561.75423842318,89,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,0
2438,75000.0,52,0.0,2,True,75000.0,True,2,75000.0,41,0,0,1
2076,35000.0,24,0.0,2,True,35000.0,True,2,10000.0,32,0,0,0
919,77561.75423842318,59,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,0
3330,1500.0,3,1500.0,2,True,1500.0,True,1,1500.0,37,100,1,0
2687,50000.0,49,0.0,3,True,50000.0,True,2,10000.0,6,0,0,0
3634,48300.0,52,0.0,4,True,48300.0,True,1,48300.0,42,0,0,0
2514,61500.0,51,61500.0,4,True,61500.0,True,1,0.0,37,100,0,0
3094,77561.75423842318,90,32169.890166191497,1,False,0.0,True,0,0.0,42,0,0,0
545,12000.0,90,12000.0,1,True,12000.0,True,1,0.0,32,100,0,0
871,15000.0,71,0.0,4,True,15000.0,True,1,0.0,32,0,0,1
2337,143750.0,80,143750.0,4,True,143750.0,True,1,143750.0,39,100,0,0
1354,77561.75423842318,10,32169.890166191497,3,False,0.0,True,0,0.0,32,0,0,0
620,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,39,0,0,0
2096,60000.0,89,60000.0,4,True,60000.0,True,2,40000.0,32,100,0,0
1305,77561.75423842318,61,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
1487,60000.0,61,0.0,2,True,60000.0,True,1,60000.0,32,0,0,0
953,15000.0,89,15000.0,2,True,15000.0,True,1,0.0,39,100,0,0
3175,74500.0,88,74500.0,2,True,74500.0,True,2,74500.0,41,100,0,0
3902,5000.0,36,5000.0,4,True,5000.0,True,1,5000.0,64,100,0,0
1636,40000.0,60,0.0,1,True,40000.0,True,2,15000.0,43,0,0,1
3719,50000.0,90,0.0,1,True,50000.0,True,1,50000.0,35,0,0,1
